rootfs / rootfs ro,seclabel 0 0
/dev/block/dm-0 /system/lib64/android.frameworks.displayservice@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.frameworks.schedulerservice@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.frameworks.sensorservice@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.frameworks.vr.composer@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.audio.common@2.0-util.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.audio.common@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.audio.effect@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.audio@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.bluetooth@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.broadcastradio@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.broadcastradio@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.camera.common@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.camera.device@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.camera.device@3.2.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.camera.device@3.3.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.camera.provider@2.4.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.cas.native@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.cas@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.configstore-utils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.configstore@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.contexthub@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.drm@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.dumpstate@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.gatekeeper@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.gnss@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.graphics.allocator@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.graphics.bufferqueue@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.graphics.common@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.graphics.composer@2.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.graphics.mapper@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.health@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.ir@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.keymaster@3.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.light@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.media.omx@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.media@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.memtrack@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.neuralnetworks@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.power@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.power@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.radio.deprecated@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.radio@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.radio@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.renderscript@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.sensors@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.soundtrigger@2.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.tetheroffload.config@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.thermal@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.thermal@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.tv.cec@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.tv.input@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.vibrator@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.vibrator@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.vr@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.wifi.offload@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.wifi.supplicant@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.wifi@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hardware.wifi@1.1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hidl.allocator@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hidl.memory@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hidl.token@1.0-utils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.hidl.token@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.system.net.netd@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/android.system.wifi.keystore@1.0.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/egl/libGLES_android.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/hw/android.hidl.memory@1.0-impl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/hw/audio.a2dp.default.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/hw/bluetooth.default.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/hw/keystore.default.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/ld-android.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libEGL.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libETC1.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libEngineBuilder.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libFFTEm.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libFonts.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libGLESv1_CM.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libGLESv2.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libGLESv3.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libLLVM.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libMiraVision_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libOpenMAXAL.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libOpenSLES.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libRS.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libRSCacheDir.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libRSCpuRef.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libRSDriver.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libRS_internal.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libRScpp.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaal.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaal_cust.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaalservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaaudio.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaed.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libandroid.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libandroid_net.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libandroid_runtime.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libandroid_servers.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libandroidfw.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libappfuse.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libart-compiler.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libart-dexlayout.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libart-disassembler.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libart.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudio-resampler.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudioclient.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiocompensationfilter.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiocomponentengine.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiocustparam.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiodcrflt.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudioeffect_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudioflinger.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiohal.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiomanager.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiopolicycustomextensions.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiopolicyenginedefault.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiopolicymanager.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiopolicymanagerdefault.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiopolicyservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudioprocessing.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiospdif.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudiotoolkit.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libaudioutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libavservices_minijail.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbacktrace.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbase.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbatteryservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbcc.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbcinfo.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbessound_hd_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbinder.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libblas.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libblisrc.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libblisrc32.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbluetooth_mtk_pure_system.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbluetooth_relayer_system.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libbluetoothem_mtk_system.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libc++.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libc.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libc_malloc_debug.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcamera2ndk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcamera_client.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcamera_metadata.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcameraservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcap.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libccci_util_sys.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libchrome.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libclang_rt.ubsan_standalone-aarch64-android.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libclcore.bc ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libclcore_debug.bc ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libclcore_debug_g.bc ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libclcore_g.bc ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcompiler_rt.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcrypto.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcrypto_utils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcups.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcustom_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcustom_nvram_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcustom_prop.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libcutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdcfdecoderjni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdebuggerd_client.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdefcontainer_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdiskconfig.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdisp_dejitter.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdisplayservicehidl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdng_sdk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdpframework_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdrmframework.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdrmframework_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdrmmtkutil.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdrmmtkwhitelist.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdumpstateaidl.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libdumpstateutil.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libeffectsconfig.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libem_audio_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libem_bt_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libem_lte_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libem_sensor_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libem_support_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libem_usb_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libem_wifi_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libevent.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libexif.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libexpat.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libext2_blkid.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libext2_com_err.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libext2_e2p.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libext2_misc.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libext2_quota.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libext2_uuid.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libext2fs.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libext4_utils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libf2fs_sparseblock.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libfile_op_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libfilterfw.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libfilterpack_facedetect.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libfilterpack_imageproc.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libfmjni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libfmq.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libft2.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libfw_drmutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libgatekeeper.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libged_kpi.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libged_sys.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libgralloc_extra_sys.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libgraphics2d_ext.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libgraphicsenv.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libgui.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libgui_debug.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libgui_ext.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhardware.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhardware_legacy.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libharfbuzz_ng.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libheif.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhidcommand_jni.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhidl-gen-utils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhidlbase.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhidlmemory.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhidltransport.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhwbinder.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhwm_mtk.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libhwui.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libicui18n.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libicuuc.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libimg_utils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libincident.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libinput.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libinputflinger.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libinputservice.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libion.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libion_mtk_sys.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libion_ulit_sys.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libiprouteutil.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libja3m.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libjavacore.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libjavacrypto.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libjni_pacprocessor.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libjni_pq.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libjni_stereoinfoaccessor.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libjnigraphics.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libjpeg.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libkeymaster_messages.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libkeymaster_portable.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libkeymaster_staging.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libkeystore-engine.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libkeystore_binder.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libkeyutils.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libkmsetkey.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libldacBT_abr.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/libldacBT_enc.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/liblocSDK6c.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/liblog.so ext4 ro,seclabel,relatime,data=ordered 0 0
/dev/block/dm-0 /system/lib64/liblogcat.so ext4 ro,seclabel,relatime,data=ordered 0 0
